Usia,Penghasilan,Status_Pekerjaan,Jumlah_Tanggungan,Riwayat_Kredit,Besar_Pinjaman,Jangka_Waktu,Layak
53,10,PNS,0,Lancar,226,20,Layak
22,1,PNS,4,Lancar,281,25,Tidak Layak
36,3,PNS,3,Lancar,377,25,Tidak Layak
51,4,Swasta,5,Lancar,400,15,Tidak Layak
43,2,Tidak Bekerja,3,Lancar,145,20,Tidak Layak
21,6,PNS,4,Lancar,74,25,Layak
20,1,Swasta,3,Lancar,262,25,Tidak Layak
53,1,PNS,5,Lancar,245,5,Tidak Layak
27,23,Tidak Bekerja,2,Lancar,278,5,Layak
28,8,Pelajar,3,Lancar,54,20,Layak
47,2,Pelajar,0,Lancar,287,25,Tidak Layak
38,3,Swasta,0,Lancar,197,20,Tidak Layak
39,3,Swasta,1,Lancar,83,5,Tidak Layak
26,16,Swasta,0,Lancar,300,20,Layak
54,13,Wirausaha,5,Lancar,284,25,Layak
38,4,Tidak Bekerja,2,Lancar,296,15,Tidak Layak
36,2,PNS,3,Lancar,350,5,Tidak Layak
59,8,PNS,1,Lancar,108,25,Layak
37,18,Pelajar,3,Lancar,214,5,Layak
26,15,Tidak Bekerja,1,Macet,279,10,Tidak Layak
46,11,Wirausaha,4,Lancar,310,10,Layak
58,3,Wirausaha,0,Lancar,441,25,Tidak Layak
49,12,Wirausaha,4,Lancar,172,5,Layak
42,24,Swasta,4,Lancar,249,10,Layak
39,10,Pelajar,5,Macet,247,20,Layak
42,9,Pelajar,4,Macet,415,25,Tidak Layak
45,4,Wirausaha,0,Lancar,133,20,Tidak Layak
33,24,Pelajar,2,Lancar,382,25,Layak
50,9,Pelajar,1,Lancar,237,15,Layak
46,9,Pelajar,4,Lancar,488,10,Tidak Layak
28,6,Swasta,5,Macet,499,10,Tidak Layak
42,17,Tidak Bekerja,3,Lancar,461,10,Tidak Layak
29,4,Tidak Bekerja,0,Lancar,452,15,Tidak Layak
42,9,PNS,0,Lancar,351,5,Layak
29,10,Swasta,3,Lancar,450,25,Layak
21,2,Wirausaha,0,Lancar,431,10,Tidak Layak
56,17,Swasta,2,Lancar,400,10,Tidak Layak
59,24,Wirausaha,5,Macet,381,20,Tidak Layak
57,16,PNS,5,Lancar,408,15,Layak
57,14,Pelajar,2,Lancar,497,15,Tidak Layak
20,4,Pelajar,0,Lancar,176,25,Tidak Layak
37,12,Pelajar,3,Lancar,80,5,Layak
54,6,Wirausaha,2,Macet,266,25,Tidak Layak
26,8,Pelajar,5,Macet,184,15,Layak
41,12,Pelajar,3,Lancar,169,5,Tidak Layak
44,19,Swasta,0,Lancar,394,5,Layak
42,8,Tidak Bekerja,2,Lancar,203,15,Layak
28,3,Swasta,0,Lancar,302,20,Tidak Layak
46,22,Swasta,3,Macet,192,10,Tidak Layak
30,14,Swasta,1,Lancar,187,10,Layak
46,7,Pelajar,3,Lancar,241,15,Layak
59,12,Wirausaha,5,Lancar,223,15,Layak
47,22,Wirausaha,1,Lancar,257,10,Layak
37,6,PNS,0,Lancar,85,20,Layak
55,17,Wirausaha,4,Macet,400,25,Tidak Layak
53,3,PNS,4,Lancar,102,10,Tidak Layak
32,3,Swasta,3,Lancar,265,5,Tidak Layak
49,4,Tidak Bekerja,5,Lancar,407,25,Tidak Layak
47,10,Swasta,1,Macet,243,5,Tidak Layak
41,11,PNS,5,Lancar,410,15,Layak
43,24,PNS,4,Lancar,72,10,Layak
49,11,Tidak Bekerja,2,Lancar,498,10,Tidak Layak
57,12,Tidak Bekerja,3,Macet,242,5,Tidak Layak
39,18,Pelajar,0,Macet,467,5,Tidak Layak
25,23,PNS,2,Macet,424,5,Layak
52,3,Wirausaha,2,Lancar,87,10,Tidak Layak
57,22,Pelajar,4,Lancar,81,10,Layak
34,23,Pelajar,5,Macet,373,15,Tidak Layak
34,23,Swasta,3,Lancar,194,10,Layak
51,9,Tidak Bekerja,0,Lancar,383,5,Tidak Layak
33,18,Pelajar,2,Lancar,89,5,Layak
27,11,Wirausaha,5,Lancar,371,15,Layak
55,15,PNS,1,Lancar,151,10,Layak
41,5,Wirausaha,3,Lancar,427,20,Layak
57,19,Swasta,1,Macet,439,20,Tidak Layak
39,8,Pelajar,5,Macet,424,25,Tidak Layak
43,3,Swasta,5,Lancar,211,15,Tidak Layak
40,10,Wirausaha,1,Lancar,242,10,Layak
47,22,Pelajar,3,Lancar,499,10,Tidak Layak
42,24,Tidak Bekerja,4,Lancar,76,25,Layak
43,16,Swasta,3,Lancar,386,25,Layak
58,22,Wirausaha,4,Lancar,437,15,Tidak Layak
42,17,Pelajar,1,Lancar,310,5,Tidak Layak
23,21,Swasta,1,Lancar,474,5,Tidak Layak
23,24,Swasta,3,Lancar,90,5,Layak
49,21,Swasta,1,Lancar,104,20,Layak
47,4,Swasta,4,Lancar,107,10,Tidak Layak
50,17,Pelajar,1,Lancar,257,5,Tidak Layak
52,11,Swasta,3,Lancar,463,5,Tidak Layak
38,17,Wirausaha,2,Lancar,499,10,Layak
29,20,PNS,4,Macet,55,25,Layak
44,14,PNS,1,Lancar,291,15,Layak
56,15,Swasta,0,Lancar,385,5,Tidak Layak
32,8,Swasta,3,Lancar,186,5,Layak
25,2,Tidak Bekerja,3,Macet,137,10,Tidak Layak
49,20,Wirausaha,4,Macet,124,20,Layak
42,18,Wirausaha,2,Lancar,398,10,Layak
55,16,Tidak Bekerja,0,Lancar,442,25,Tidak Layak
35,15,Swasta,2,Macet,459,15,Tidak Layak
27,17,Wirausaha,4,Lancar,449,20,Layak
35,2,Pelajar,0,Lancar,405,20,Tidak Layak
30,9,Swasta,1,Lancar,334,15,Layak
20,8,Wirausaha,2,Lancar,372,15,Layak
41,8,Wirausaha,2,Lancar,422,20,Layak
37,23,PNS,3,Lancar,229,15,Layak
55,10,Swasta,3,Lancar,483,20,Layak
30,12,Tidak Bekerja,2,Lancar,148,5,Layak
39,16,PNS,5,Lancar,273,20,Layak
29,1,Swasta,3,Lancar,316,15,Tidak Layak
29,5,Tidak Bekerja,4,Macet,481,5,Tidak Layak
56,7,Swasta,3,Lancar,382,20,Layak
41,11,PNS,2,Lancar,500,25,Layak
30,22,Swasta,0,Lancar,384,5,Layak
54,6,Tidak Bekerja,1,Lancar,182,25,Layak
28,3,Swasta,0,Lancar,465,5,Tidak Layak
34,5,PNS,5,Macet,57,10,Layak
38,5,Pelajar,2,Lancar,233,25,Layak
56,7,PNS,3,Lancar,450,10,Layak
25,14,Swasta,4,Lancar,166,25,Layak
55,5,PNS,3,Lancar,470,10,Layak
24,10,PNS,3,Lancar,108,20,Layak
22,7,Wirausaha,5,Lancar,275,25,Layak
29,1,Pelajar,3,Lancar,94,5,Tidak Layak
32,24,Pelajar,1,Lancar,482,10,Layak
23,19,Wirausaha,1,Lancar,461,25,Layak
59,15,Pelajar,1,Macet,129,25,Tidak Layak
52,13,PNS,0,Lancar,445,20,Layak
53,24,Swasta,3,Lancar,98,5,Layak
55,12,Swasta,5,Lancar,265,5,Tidak Layak
52,9,Pelajar,0,Lancar,213,15,Layak
40,2,Swasta,5,Lancar,323,25,Tidak Layak
58,5,PNS,4,Lancar,422,5,Layak
24,22,PNS,3,Macet,405,20,Tidak Layak
32,8,Tidak Bekerja,1,Lancar,71,10,Layak
59,7,Swasta,0,Lancar,199,10,Layak
36,18,PNS,2,Lancar,341,10,Layak
29,5,PNS,1,Lancar,332,20,Layak
29,4,Swasta,4,Macet,300,5,Tidak Layak
21,1,PNS,3,Lancar,378,20,Tidak Layak
57,15,Wirausaha,2,Lancar,159,20,Layak
40,4,Swasta,3,Lancar,440,20,Tidak Layak
20,11,Swasta,4,Lancar,240,20,Layak
49,17,Wirausaha,5,Lancar,390,15,Layak
37,7,Tidak Bekerja,0,Lancar,275,15,Layak
54,1,Pelajar,0,Macet,264,25,Tidak Layak
58,18,Swasta,5,Lancar,446,5,Tidak Layak
41,6,Swasta,1,Macet,190,25,Layak
22,14,Swasta,4,Lancar,381,5,Tidak Layak
25,19,Swasta,0,Lancar,451,20,Layak
55,15,Tidak Bekerja,4,Lancar,341,10,Tidak Layak
35,11,Swasta,5,Macet,277,10,Tidak Layak
22,18,Wirausaha,5,Lancar,263,20,Layak
55,11,Swasta,0,Lancar,459,15,Tidak Layak
30,9,PNS,5,Lancar,318,10,Layak
36,15,Pelajar,4,Lancar,294,5,Layak
38,7,Swasta,4,Macet,66,20,Layak
27,15,PNS,3,Lancar,245,25,Layak
33,21,PNS,3,Lancar,491,15,Layak
45,19,Swasta,2,Lancar,219,15,Layak
44,1,Pelajar,1,Macet,215,10,Tidak Layak
29,10,Pelajar,2,Lancar,186,10,Layak
51,19,Swasta,0,Lancar,298,15,Layak
34,8,Swasta,0,Macet,219,15,Layak
23,4,Pelajar,2,Macet,139,5,Tidak Layak
47,2,Wirausaha,4,Macet,63,20,Tidak Layak
23,4,Pelajar,2,Macet,379,10,Tidak Layak
32,13,Wirausaha,2,Lancar,343,15,Layak
31,15,Pelajar,4,Macet,241,20,Layak
34,6,Swasta,4,Lancar,192,15,Layak
48,17,Wirausaha,2,Lancar,65,25,Layak
42,4,Wirausaha,2,Lancar,273,5,Tidak Layak
32,5,Wirausaha,0,Lancar,185,15,Layak
57,3,PNS,3,Lancar,84,25,Tidak Layak
54,24,Tidak Bekerja,5,Lancar,445,25,Tidak Layak
59,12,Pelajar,5,Lancar,332,20,Tidak Layak
31,22,Swasta,3,Macet,386,20,Layak
49,1,Pelajar,5,Lancar,198,15,Tidak Layak
24,21,Swasta,0,Macet,337,10,Tidak Layak
21,1,Pelajar,2,Macet,259,20,Tidak Layak
49,18,Pelajar,5,Macet,400,25,Tidak Layak
54,20,Swasta,1,Lancar,386,20,Layak
29,10,Swasta,5,Lancar,486,5,Layak
28,17,Swasta,0,Lancar,381,20,Layak
36,23,Tidak Bekerja,1,Lancar,249,20,Layak
57,2,Tidak Bekerja,3,Lancar,321,15,Tidak Layak
49,1,Pelajar,3,Lancar,58,20,Tidak Layak
60,1,Pelajar,2,Lancar,193,10,Tidak Layak
54,3,Pelajar,5,Macet,366,5,Tidak Layak
26,12,PNS,2,Macet,178,10,Layak
31,17,Tidak Bekerja,0,Lancar,341,15,Layak
53,23,PNS,3,Lancar,248,15,Layak
22,12,Wirausaha,1,Macet,77,25,Tidak Layak
52,3,Swasta,0,Lancar,114,20,Tidak Layak
59,7,Swasta,5,Lancar,435,25,Layak
32,9,Swasta,4,Lancar,62,25,Layak
30,3,Swasta,4,Lancar,266,10,Tidak Layak
59,3,Wirausaha,4,Lancar,100,10,Tidak Layak
39,11,PNS,0,Macet,154,10,Layak
50,23,Wirausaha,1,Lancar,236,25,Layak
52,10,Wirausaha,0,Macet,98,20,Tidak Layak
53,24,Tidak Bekerja,4,Macet,72,10,Tidak Layak
28,24,Swasta,3,Macet,218,15,Layak
26,6,Swasta,3,Lancar,143,25,Layak
28,18,Swasta,5,Lancar,384,25,Layak
45,17,Pelajar,5,Lancar,409,20,Layak
21,6,Swasta,4,Lancar,272,15,Layak
24,13,PNS,3,Lancar,264,25,Layak
21,10,Pelajar,1,Lancar,478,15,Tidak Layak
29,23,PNS,4,Lancar,64,10,Layak
50,18,Swasta,2,Lancar,52,20,Layak
52,2,Wirausaha,2,Lancar,407,25,Tidak Layak
25,5,Swasta,1,Lancar,203,25,Layak
33,21,Pelajar,4,Macet,281,15,Tidak Layak
33,20,Swasta,5,Lancar,309,25,Layak
34,20,Wirausaha,3,Lancar,52,10,Layak
52,1,Swasta,2,Lancar,190,10,Tidak Layak
50,18,Tidak Bekerja,1,Lancar,473,25,Layak
36,20,Wirausaha,2,Lancar,414,25,Layak
34,18,Wirausaha,4,Lancar,123,5,Layak
39,1,Pelajar,3,Lancar,66,20,Tidak Layak
40,17,Pelajar,2,Lancar,480,20,Layak
48,12,Swasta,3,Lancar,381,10,Layak
28,2,Wirausaha,2,Lancar,133,15,Tidak Layak
48,1,Tidak Bekerja,1,Lancar,179,25,Tidak Layak
53,14,PNS,3,Lancar,274,20,Layak
28,2,Pelajar,3,Lancar,219,5,Tidak Layak
49,2,Wirausaha,3,Lancar,294,5,Tidak Layak
36,9,Swasta,1,Lancar,63,5,Layak
23,1,Pelajar,2,Lancar,357,10,Tidak Layak
59,23,Swasta,2,Lancar,258,20,Layak
51,14,Tidak Bekerja,3,Lancar,451,10,Tidak Layak
51,19,Swasta,1,Lancar,478,20,Layak
26,19,Swasta,5,Lancar,215,10,Layak
57,1,Wirausaha,5,Lancar,361,10,Tidak Layak
51,6,Swasta,5,Lancar,118,20,Layak
24,23,Swasta,3,Lancar,387,20,Layak
22,3,Tidak Bekerja,1,Lancar,114,10,Tidak Layak
39,20,Pelajar,3,Lancar,133,25,Layak
36,3,PNS,0,Lancar,354,20,Tidak Layak
35,15,Pelajar,4,Lancar,212,15,Layak
30,13,Pelajar,2,Lancar,447,15,Layak
32,2,Tidak Bekerja,4,Lancar,309,10,Tidak Layak
37,8,PNS,4,Lancar,176,10,Layak
33,9,Swasta,1,Lancar,213,20,Layak
53,19,Wirausaha,5,Lancar,110,25,Layak
31,4,Swasta,1,Lancar,400,10,Tidak Layak
41,16,PNS,4,Lancar,70,15,Layak
40,5,PNS,1,Lancar,154,5,Layak
45,4,Swasta,2,Lancar,457,15,Tidak Layak
58,3,Wirausaha,4,Lancar,343,20,Tidak Layak
21,15,Tidak Bekerja,0,Lancar,399,25,Tidak Layak
35,16,Pelajar,0,Lancar,148,15,Layak
53,2,Wirausaha,3,Lancar,128,20,Tidak Layak
30,22,PNS,0,Lancar,208,5,Layak
38,14,Wirausaha,5,Lancar,301,25,Layak
49,1,Swasta,1,Macet,271,10,Tidak Layak
26,24,Swasta,2,Lancar,169,10,Layak
46,21,Swasta,3,Macet,222,15,Layak
41,22,Tidak Bekerja,1,Macet,404,20,Tidak Layak
36,13,Tidak Bekerja,5,Lancar,498,25,Layak
34,12,Tidak Bekerja,5,Lancar,97,25,Layak
28,14,Tidak Bekerja,0,Lancar,133,15,Layak
31,4,Swasta,3,Macet,346,15,Tidak Layak
27,12,Swasta,3,Lancar,442,15,Layak
21,22,PNS,5,Lancar,351,25,Layak
35,13,Wirausaha,3,Lancar,248,25,Layak
22,21,PNS,0,Lancar,393,20,Layak
50,2,Wirausaha,1,Macet,396,10,Tidak Layak
45,11,Swasta,4,Lancar,293,15,Layak
60,6,Pelajar,1,Lancar,433,5,Tidak Layak
21,8,PNS,5,Lancar,117,5,Layak
49,7,PNS,3,Lancar,164,5,Layak
32,2,Wirausaha,4,Lancar,120,15,Tidak Layak
56,12,Pelajar,5,Lancar,85,20,Layak
33,9,Wirausaha,0,Lancar,168,10,Layak
20,14,Swasta,5,Macet,424,10,Tidak Layak
51,15,Tidak Bekerja,2,Lancar,433,10,Tidak Layak
25,15,Pelajar,4,Lancar,281,20,Layak
41,7,Swasta,5,Lancar,309,10,Layak
30,12,Pelajar,3,Lancar,97,25,Layak
42,3,Swasta,2,Lancar,84,15,Tidak Layak
33,14,PNS,3,Lancar,105,15,Layak
33,22,Wirausaha,5,Lancar,487,5,Layak
39,23,Wirausaha,3,Lancar,118,15,Layak
26,5,PNS,3,Lancar,387,25,Layak
38,24,PNS,2,Lancar,399,5,Layak
45,8,Swasta,0,Lancar,323,10,Layak
41,8,Swasta,3,Lancar,151,25,Layak
25,9,Pelajar,0,Lancar,314,15,Layak
32,21,Pelajar,0,Lancar,360,25,Layak
29,2,Wirausaha,2,Macet,444,15,Tidak Layak
38,1,Tidak Bekerja,0,Lancar,154,5,Tidak Layak
50,4,Swasta,1,Lancar,325,15,Tidak Layak
29,3,Swasta,4,Lancar,470,5,Tidak Layak
56,3,Swasta,5,Macet,293,5,Tidak Layak
32,15,Tidak Bekerja,1,Lancar,373,15,Layak
36,10,Wirausaha,2,Macet,350,5,Tidak Layak
24,21,Pelajar,1,Lancar,216,20,Layak
40,1,Pelajar,3,Lancar,175,25,Tidak Layak
58,9,PNS,2,Lancar,483,5,Layak
39,8,Pelajar,1,Lancar,434,5,Layak
26,20,PNS,0,Lancar,124,15,Layak
34,15,Swasta,2,Lancar,383,5,Layak
34,22,PNS,0,Lancar,262,20,Layak
42,10,Wirausaha,3,Macet,458,15,Tidak Layak
52,7,Wirausaha,5,Lancar,90,10,Layak
21,23,PNS,0,Macet,458,20,Tidak Layak
51,11,Swasta,4,Lancar,304,20,Layak
34,8,Swasta,1,Lancar,489,5,Layak
26,12,Pelajar,0,Lancar,253,15,Layak
28,6,Tidak Bekerja,1,Lancar,156,20,Layak
47,18,Tidak Bekerja,1,Lancar,92,25,Layak
41,15,PNS,0,Lancar,325,15,Layak
22,1,PNS,5,Macet,310,20,Tidak Layak
21,13,Swasta,4,Lancar,96,25,Layak
41,3,Tidak Bekerja,5,Lancar,484,10,Tidak Layak
44,2,Swasta,3,Macet,265,5,Tidak Layak
44,4,PNS,2,Lancar,373,15,Tidak Layak
51,13,Wirausaha,0,Lancar,108,5,Layak
26,17,PNS,0,Lancar,300,5,Layak
50,19,Swasta,3,Macet,369,25,Layak
56,2,Swasta,2,Macet,56,15,Tidak Layak
23,1,Pelajar,3,Lancar,411,10,Tidak Layak
52,12,Pelajar,2,Lancar,79,10,Layak
34,20,Swasta,0,Lancar,202,5,Layak
28,3,PNS,4,Lancar,496,25,Tidak Layak
25,13,Swasta,1,Macet,195,25,Layak
50,3,PNS,2,Lancar,468,20,Tidak Layak
53,6,PNS,3,Lancar,420,5,Layak
57,24,Swasta,5,Lancar,325,25,Layak
32,3,Swasta,0,Lancar,293,15,Tidak Layak
55,19,Swasta,4,Lancar,88,5,Layak
51,2,Pelajar,3,Lancar,458,10,Tidak Layak
41,20,Wirausaha,3,Lancar,126,25,Layak
48,18,Swasta,5,Lancar,491,25,Layak
30,24,Wirausaha,2,Lancar,406,10,Layak
25,10,Swasta,1,Macet,219,15,Layak
24,15,Wirausaha,4,Macet,142,20,Tidak Layak
20,15,Wirausaha,1,Lancar,431,20,Layak
58,18,Swasta,5,Lancar,158,25,Layak
29,17,Wirausaha,0,Lancar,263,25,Layak
29,16,Wirausaha,5,Lancar,115,15,Layak
43,5,Wirausaha,4,Lancar,324,10,Layak
26,7,Swasta,3,Lancar,329,5,Layak
41,9,Pelajar,4,Lancar,497,20,Layak
40,12,Swasta,2,Lancar,332,5,Layak
41,3,PNS,4,Macet,371,10,Tidak Layak
52,9,PNS,5,Lancar,217,10,Layak
44,22,Swasta,1,Lancar,71,10,Layak
50,20,Swasta,2,Lancar,366,15,Layak
35,24,Swasta,5,Lancar,179,5,Layak
34,2,Pelajar,1,Lancar,140,25,Tidak Layak
48,8,PNS,3,Lancar,144,5,Layak
38,3,Wirausaha,2,Lancar,218,15,Tidak Layak
36,22,Wirausaha,5,Macet,197,25,Layak
45,2,Pelajar,0,Lancar,327,25,Tidak Layak
55,11,PNS,4,Macet,307,5,Tidak Layak
55,1,Swasta,0,Lancar,388,15,Tidak Layak
54,2,Pelajar,2,Lancar,91,5,Tidak Layak
59,17,Swasta,2,Lancar,464,15,Tidak Layak
42,24,Swasta,2,Lancar,348,20,Layak
28,10,Swasta,4,Macet,299,5,Tidak Layak
53,23,Swasta,5,Lancar,293,15,Layak
37,19,Swasta,3,Lancar,165,5,Layak
35,3,PNS,1,Lancar,392,5,Tidak Layak
51,5,Swasta,1,Lancar,166,10,Layak
47,2,Pelajar,2,Lancar,91,25,Tidak Layak
51,21,PNS,5,Lancar,90,20,Layak
37,1,Wirausaha,2,Lancar,90,25,Tidak Layak
53,4,Swasta,5,Macet,273,5,Tidak Layak
48,14,Pelajar,1,Macet,293,15,Tidak Layak
40,15,PNS,1,Lancar,451,20,Layak
20,3,Wirausaha,0,Macet,212,10,Tidak Layak
35,19,Wirausaha,0,Lancar,350,15,Layak
52,16,Wirausaha,5,Lancar,341,5,Tidak Layak
40,20,Wirausaha,4,Lancar,380,20,Layak
54,24,Tidak Bekerja,4,Lancar,360,20,Tidak Layak
46,12,Swasta,1,Lancar,352,15,Layak
39,3,Wirausaha,1,Macet,344,5,Tidak Layak
50,20,Swasta,0,Lancar,285,15,Layak
35,17,Pelajar,0,Lancar,270,5,Layak
33,19,PNS,2,Macet,249,25,Layak
51,16,Pelajar,3,Lancar,360,5,Tidak Layak
60,20,PNS,2,Lancar,267,15,Layak
51,1,PNS,3,Lancar,489,15,Tidak Layak
21,3,Pelajar,0,Lancar,253,20,Tidak Layak
41,7,Swasta,1,Lancar,437,5,Layak
56,9,Pelajar,4,Lancar,164,5,Tidak Layak
36,12,Pelajar,0,Lancar,484,20,Layak
51,7,Tidak Bekerja,2,Lancar,120,15,Layak
57,9,Swasta,5,Lancar,211,25,Layak
36,24,Wirausaha,4,Lancar,476,10,Layak
53,20,Pelajar,5,Lancar,356,10,Tidak Layak
26,2,Wirausaha,2,Lancar,462,10,Tidak Layak
48,4,PNS,2,Lancar,119,5,Tidak Layak
36,15,PNS,2,Lancar,413,25,Layak
43,4,Pelajar,2,Macet,275,20,Tidak Layak
27,24,Wirausaha,5,Lancar,366,25,Layak
42,3,Swasta,1,Lancar,128,20,Tidak Layak
52,24,Wirausaha,2,Macet,310,15,Tidak Layak
48,8,PNS,4,Lancar,217,25,Layak
38,14,Pelajar,0,Lancar,494,5,Layak
24,18,Tidak Bekerja,0,Lancar,162,20,Layak
56,2,Swasta,5,Lancar,232,25,Tidak Layak
42,2,Wirausaha,5,Lancar,309,15,Tidak Layak
45,3,Tidak Bekerja,0,Macet,85,25,Tidak Layak
43,18,PNS,0,Lancar,85,15,Layak
40,24,Swasta,2,Lancar,164,15,Layak
52,15,Tidak Bekerja,4,Lancar,267,5,Tidak Layak
45,19,Pelajar,4,Lancar,245,20,Layak
29,11,Pelajar,3,Macet,391,25,Tidak Layak
48,3,PNS,5,Lancar,98,10,Tidak Layak
54,2,Wirausaha,4,Lancar,243,20,Tidak Layak
47,12,Swasta,0,Lancar,332,5,Layak
31,22,Swasta,0,Lancar,286,10,Layak
26,19,PNS,4,Lancar,177,20,Layak
35,18,PNS,5,Lancar,258,10,Layak
39,17,Wirausaha,3,Macet,419,25,Layak
48,24,Tidak Bekerja,4,Lancar,70,20,Layak
54,3,Wirausaha,1,Lancar,109,20,Tidak Layak
47,13,PNS,3,Lancar,421,25,Layak
26,12,Pelajar,3,Lancar,494,15,Layak
41,21,Swasta,5,Lancar,412,5,Layak
33,6,PNS,0,Lancar,160,20,Layak
55,1,Wirausaha,0,Lancar,499,25,Tidak Layak
29,10,Swasta,3,Lancar,296,20,Layak
21,8,Pelajar,4,Lancar,306,5,Tidak Layak
41,12,Wirausaha,2,Lancar,354,5,Layak
35,14,Tidak Bekerja,4,Lancar,462,20,Layak
54,11,Swasta,3,Lancar,438,15,Tidak Layak
59,7,Swasta,3,Macet,278,10,Tidak Layak
30,3,Wirausaha,5,Lancar,360,10,Tidak Layak
52,9,Tidak Bekerja,4,Lancar,416,10,Tidak Layak
53,17,PNS,0,Lancar,288,25,Layak
52,10,Swasta,0,Lancar,134,25,Layak
38,3,Pelajar,4,Lancar,126,5,Tidak Layak
39,13,Swasta,5,Macet,339,5,Tidak Layak
29,12,Swasta,1,Lancar,353,5,Layak
38,4,Pelajar,2,Lancar,189,5,Tidak Layak
31,9,Swasta,3,Lancar,178,25,Layak
29,21,Swasta,4,Lancar,304,20,Layak
26,9,PNS,5,Lancar,234,25,Layak
59,9,Swasta,1,Lancar,296,5,Tidak Layak
30,23,Pelajar,0,Lancar,242,15,Layak
35,21,Wirausaha,1,Lancar,222,10,Layak
52,14,Pelajar,5,Lancar,478,25,Tidak Layak
57,14,Wirausaha,1,Lancar,271,15,Layak
36,19,PNS,2,Lancar,436,20,Layak
44,4,Pelajar,0,Lancar,62,15,Tidak Layak
50,4,Pelajar,3,Lancar,58,10,Tidak Layak
20,18,Tidak Bekerja,1,Lancar,141,5,Tidak Layak
58,5,Pelajar,4,Macet,249,15,Tidak Layak
39,8,Swasta,5,Lancar,487,20,Layak
28,24,Pelajar,4,Lancar,172,25,Layak
21,3,Swasta,4,Lancar,334,5,Tidak Layak
20,5,Wirausaha,0,Lancar,173,5,Tidak Layak
58,19,PNS,5,Macet,194,25,Layak
24,2,Wirausaha,2,Macet,90,20,Tidak Layak
31,1,Swasta,2,Lancar,261,5,Tidak Layak
33,16,Wirausaha,4,Macet,444,20,Layak
58,13,Pelajar,4,Macet,417,20,Tidak Layak
51,1,PNS,5,Lancar,376,5,Tidak Layak
59,20,Swasta,0,Macet,339,5,Tidak Layak
28,9,Wirausaha,2,Lancar,50,20,Layak
52,16,Swasta,1,Lancar,374,10,Tidak Layak
44,15,Wirausaha,2,Lancar,444,15,Layak
57,3,PNS,3,Lancar,376,5,Tidak Layak
33,16,Wirausaha,2,Lancar,296,5,Layak
28,1,PNS,1,Lancar,142,10,Tidak Layak
46,1,Wirausaha,3,Lancar,336,20,Tidak Layak
38,11,Swasta,5,Lancar,352,15,Layak
44,10,Tidak Bekerja,5,Lancar,319,20,Layak
51,15,Tidak Bekerja,5,Lancar,170,5,Tidak Layak
41,1,Wirausaha,2,Lancar,205,5,Tidak Layak
48,11,Wirausaha,1,Lancar,231,10,Layak
47,11,Swasta,3,Lancar,295,5,Layak
32,10,Swasta,0,Lancar,352,20,Layak
47,20,Wirausaha,2,Macet,302,20,Tidak Layak
22,6,Wirausaha,4,Lancar,75,5,Layak
49,4,Swasta,0,Lancar,196,25,Tidak Layak
30,10,Pelajar,1,Lancar,140,10,Layak
21,8,Pelajar,5,Lancar,181,5,Tidak Layak
28,4,Wirausaha,1,Lancar,71,20,Tidak Layak
52,17,Pelajar,1,Lancar,497,5,Tidak Layak
45,7,Wirausaha,2,Lancar,200,25,Layak
35,4,Swasta,4,Lancar,244,20,Tidak Layak
44,14,Pelajar,2,Lancar,171,5,Tidak Layak
20,11,Wirausaha,1,Lancar,239,5,Tidak Layak
40,19,Wirausaha,4,Lancar,424,15,Layak
39,18,Swasta,4,Lancar,470,15,Layak
24,13,PNS,0,Lancar,367,25,Layak
36,1,Swasta,1,Lancar,209,20,Tidak Layak
59,18,Swasta,2,Lancar,204,20,Layak
57,11,Pelajar,4,Macet,187,5,Tidak Layak
20,11,Swasta,5,Lancar,251,10,Tidak Layak
32,24,Tidak Bekerja,2,Lancar,68,25,Layak
37,21,Wirausaha,2,Lancar,265,20,Layak
23,3,Pelajar,2,Lancar,373,15,Tidak Layak
33,16,Swasta,1,Lancar,290,10,Layak
24,6,Swasta,1,Lancar,87,25,Layak
52,14,Swasta,4,Lancar,464,20,Layak
45,20,PNS,4,Lancar,78,15,Layak
23,6,PNS,5,Lancar,317,10,Layak
49,2,Swasta,2,Lancar,79,20,Tidak Layak
36,17,Wirausaha,4,Macet,203,10,Layak
47,21,Swasta,5,Lancar,73,20,Layak
25,11,Swasta,4,Macet,330,25,Layak
46,5,Swasta,1,Lancar,144,15,Layak
55,3,Tidak Bekerja,3,Macet,278,25,Tidak Layak
26,10,PNS,1,Lancar,220,10,Layak
20,20,PNS,1,Lancar,435,10,Layak
29,13,Pelajar,1,Macet,181,5,Tidak Layak
32,24,Wirausaha,2,Lancar,404,15,Layak
60,6,PNS,3,Lancar,222,15,Layak
51,1,Swasta,0,Lancar,385,20,Tidak Layak
33,7,Tidak Bekerja,0,Lancar,460,5,Layak
52,4,Tidak Bekerja,2,Macet,407,15,Tidak Layak
49,2,Pelajar,1,Lancar,410,5,Tidak Layak
28,16,Swasta,1,Lancar,57,25,Layak
25,4,Tidak Bekerja,2,Lancar,369,20,Tidak Layak
29,14,Swasta,3,Lancar,291,10,Layak
30,12,Wirausaha,2,Lancar,382,20,Layak
58,11,Pelajar,2,Lancar,362,15,Tidak Layak
39,16,PNS,1,Lancar,104,15,Layak
44,12,Wirausaha,5,Lancar,116,10,Layak
